Date,Open,High,Low,Close,Adj Close,Volume
2010-01-12,7.994000,7.994000,7.994000,7.994000,7.994000,0
2010-01-13,8.038300,8.038300,8.038300,8.038300,8.038300,0
2010-01-14,7.955500,7.962200,7.955500,7.962200,7.962200,0
2010-01-15,7.989100,7.989100,7.989100,7.989100,7.989100,0
2010-01-18,8.030501,8.030501,8.030501,8.030501,8.030501,0
2010-01-19,8.000100,8.000100,8.000100,8.000100,8.000100,0
2010-01-20,8.035000,8.035000,8.035000,8.035000,8.035000,0
2010-01-21,8.044400,8.044400,8.028401,8.028401,8.028401,0
2010-01-22,8.010200,8.010200,7.975500,7.975500,7.975500,0
2010-01-25,7.949300,7.999600,7.949300,7.993100,7.993100,0
2010-01-26,7.986600,7.986600,7.986600,7.986600,7.986600,0
2010-01-27,7.968300,7.968300,7.968300,7.968300,7.968300,0
2010-01-28,7.898300,7.898300,7.898300,7.898300,7.898300,0
2010-01-29,7.912100,7.912100,7.912100,7.912100,7.912100,0
2010-02-01,7.936700,7.936700,7.936700,7.936700,7.936700,0
2010-02-02,7.974200,7.974200,7.973600,7.973600,7.973600,0
2010-02-03,7.967900,7.971100,7.967900,7.971100,7.971100,0
2010-02-04,7.935600,7.935600,7.935600,7.935600,7.935600,0
2010-02-05,7.924500,7.924500,7.924500,7.924500,7.924500,0
2010-02-08,7.965500,7.965500,7.965500,7.965500,7.965500,0
2010-02-09,7.976100,7.976100,7.976100,7.976100,7.976100,0
2010-02-10,7.966100,7.966100,7.966100,7.966100,7.966100,0
2010-02-11,7.930100,7.930100,7.930100,7.930100,7.930100,0
2010-02-12,7.911100,7.911100,7.911100,7.911100,7.911100,0
2010-02-15,7.915800,7.915800,7.915800,7.915800,7.915800,0
2010-02-16,7.923700,7.923700,7.923700,7.923700,7.923700,0
2010-02-17,7.905400,7.905400,7.905400,7.905400,7.905400,0
2010-02-18,7.894300,7.894300,7.892900,7.892900,7.892900,0
2010-02-19,7.891700,7.891700,7.888200,7.888200,7.888200,0
2010-02-22,7.861700,7.861700,7.861700,7.861700,7.861700,0
2010-02-23,7.871100,7.876500,7.871100,7.876500,7.876500,0
2010-02-24,7.875200,7.875200,7.869100,7.872800,7.872800,0
2010-02-25,7.875300,7.875300,7.875300,7.875300,7.875300,0
2010-02-26,7.866000,7.866000,7.866000,7.866000,7.866000,0
2010-03-01,7.872200,7.910100,7.872200,7.910100,7.910100,0
2010-03-02,7.869000,7.869000,7.835800,7.835800,7.835800,0
2010-03-03,7.923000,7.923000,7.923000,7.923000,7.923000,0
2010-03-04,7.872900,7.872900,7.872900,7.872900,7.872900,0
2010-03-05,7.879100,7.879100,7.879100,7.879100,7.879100,0
2010-03-08,7.923300,7.923300,7.923300,7.923300,7.923300,0
2010-03-09,7.942300,7.942300,7.875900,7.875900,7.875900,0
2010-03-10,7.871500,7.871500,7.871500,7.871500,7.871500,0
2010-03-11,7.871600,7.871600,7.871600,7.871600,7.871600,0
2010-03-12,7.876600,7.876600,7.876600,7.876600,7.876600,0
2010-03-15,7.921100,7.921100,7.921100,7.921100,7.921100,0
2010-03-16,7.919400,7.919400,7.919400,7.919400,7.919400,0
2010-03-17,7.921200,7.921200,7.921200,7.921200,7.921200,0
2010-03-18,7.954700,7.954700,7.861600,7.861600,7.861600,0
2010-03-19,7.863800,7.863800,7.863800,7.863800,7.863800,0
2010-03-22,7.835500,7.835500,7.835500,7.835500,7.835500,0
2010-03-23,7.810500,7.838400,7.810500,7.838400,7.838400,0
2010-03-24,7.856600,7.856600,7.856600,7.856600,7.856600,0
2010-03-25,7.864400,7.873100,7.819000,7.819000,7.819000,0
2010-03-26,7.806100,7.806100,7.806100,7.806100,7.806100,0
2010-03-29,7.819300,7.819300,7.819300,7.819300,7.819300,0
2010-03-30,7.816700,7.819900,7.816700,7.819900,7.819900,0
2010-03-31,7.818300,7.818300,7.818300,7.818300,7.818300,0
2010-04-01,7.821400,7.821400,7.821400,7.821400,7.821400,0
2010-04-02,7.770300,7.786200,7.770300,7.786200,7.786200,0
2010-04-05,7.824600,7.824600,7.824600,7.824600,7.824600,0
2010-04-06,7.861600,7.861600,7.818500,7.818500,7.818500,0
2010-04-07,7.789000,7.789000,7.789000,7.789000,7.789000,0
2010-04-08,7.797600,7.810600,7.797600,7.810600,7.810600,0
2010-04-09,7.816300,7.816300,7.816300,7.816300,7.816300,0
2010-04-12,7.820200,7.826600,7.820200,7.826600,7.826600,0
2010-04-13,7.832900,7.832900,7.804500,7.804500,7.804500,0
2010-04-14,7.814600,7.814600,7.814600,7.814600,7.814600,0
2010-04-15,7.814500,7.814500,7.814500,7.814500,7.814500,0
2010-04-16,7.856700,7.885700,7.856700,7.885700,7.885700,0
2010-04-19,7.821200,7.821200,7.821200,7.821200,7.821200,0
2010-04-20,7.819900,7.819900,7.819900,7.819900,7.819900,0
2010-04-21,7.822500,7.822500,7.822500,7.822500,7.822500,0
2010-04-22,7.812500,7.812500,7.812500,7.812500,7.812500,0
2010-04-23,7.822300,7.822300,7.822300,7.822300,7.822300,0
2010-04-26,7.823500,7.823500,7.823500,7.823500,7.823500,0
2010-04-27,7.819200,7.819200,7.819200,7.819200,7.819200,0
2010-04-28,7.894200,7.894200,7.818100,7.818100,7.818100,0
2010-04-29,7.816300,7.816300,7.816300,7.816300,7.816300,0
2010-04-30,7.817100,7.817100,7.817100,7.817100,7.817100,0
2010-05-03,7.866800,7.866800,7.866800,7.866800,7.866800,0
2010-05-04,7.860300,7.860300,7.860300,7.860300,7.860300,0
2010-05-05,7.819400,7.819400,7.819400,7.819400,7.819400,0
2010-05-06,7.820700,7.820700,7.820700,7.820700,7.820700,0
2010-05-07,7.823300,7.823300,7.819700,7.819700,7.819700,0
2010-05-10,7.863600,7.863600,7.863600,7.863600,7.863600,0
2010-05-11,7.854600,7.854600,7.854600,7.854600,7.854600,0
2010-05-12,7.809500,7.809500,7.809500,7.809500,7.809500,0
2010-05-13,7.801900,7.810700,7.801900,7.810700,7.810700,0
2010-05-14,7.807500,7.807500,7.807500,7.807500,7.807500,0
2010-05-17,7.806300,7.806300,7.765700,7.765700,7.765700,0
2010-05-18,7.813300,7.813300,7.813300,7.813300,7.813300,0
2010-05-19,7.804200,7.804200,7.655000,7.656000,7.656000,0
2010-05-20,7.808000,7.808000,7.808000,7.808000,7.808000,0
2010-05-21,7.696400,7.805200,7.696400,7.805200,7.805200,0
2010-05-24,7.856500,7.856500,7.856500,7.856500,7.856500,0
2010-05-25,7.811000,7.811000,7.811000,7.811000,7.811000,0
2010-05-26,7.807700,7.807700,7.807700,7.807700,7.807700,0
2010-05-27,7.891500,7.891500,7.810600,7.810600,7.810600,0
2010-05-28,7.802600,7.823600,7.802600,7.823600,7.823600,0
2010-05-31,7.808700,7.808700,7.808700,7.808700,7.808700,0
2010-06-01,7.816200,7.816200,7.816200,7.816200,7.816200,0
2010-06-02,7.808500,7.808500,7.808500,7.808500,7.808500,0
2010-06-03,7.813600,7.813600,7.813600,7.813600,7.813600,0
2010-06-04,7.862900,7.862900,7.862900,7.862900,7.862900,0
2010-06-07,7.800700,7.800700,7.800700,7.800700,7.800700,0
2010-06-08,7.798000,7.798000,7.798000,7.798000,7.798000,0
2010-06-09,7.797500,7.797500,7.797500,7.797500,7.797500,0
2010-06-10,7.801300,7.801300,7.801300,7.801300,7.801300,0
2010-06-11,7.798400,7.798400,7.798400,7.798400,7.798400,0
2010-06-14,7.801400,7.801400,7.801400,7.801400,7.801400,0
2010-06-15,7.786900,7.786900,7.786900,7.786900,7.786900,0
2010-06-16,7.804300,7.804300,7.793500,7.793500,7.793500,0
2010-06-17,7.794500,7.794500,7.794500,7.794500,7.794500,0
2010-06-18,7.800000,7.800000,7.800000,7.800000,7.800000,0
2010-06-21,7.796200,7.818800,7.796200,7.818800,7.818800,0
2010-06-22,7.794000,7.794000,7.794000,7.794000,7.794000,0
2010-06-23,7.793300,7.793300,7.793300,7.793300,7.793300,0
2010-06-24,7.794100,7.794100,7.794100,7.794100,7.794100,0
2010-06-25,7.747500,7.796700,7.747500,7.796700,7.796700,0
2010-06-28,7.842300,7.842300,7.842300,7.842300,7.842300,0
2010-06-29,7.794500,7.794500,7.794500,7.794500,7.794500,0
2010-06-30,7.793400,7.793400,7.793400,7.793400,7.793400,0
2010-07-01,7.806800,7.806800,7.806800,7.806800,7.806800,0
2010-07-02,7.690600,7.799400,7.690600,7.798500,7.798500,0
2010-07-05,7.805500,7.805500,7.805500,7.805500,7.805500,0
2010-07-06,7.800100,7.800100,7.800100,7.800100,7.800100,0
2010-07-07,7.792300,7.792300,7.792300,7.792300,7.792300,0
2010-07-08,7.795300,7.795800,7.795000,7.795800,7.795800,0
2010-07-09,7.791900,7.791900,7.791900,7.791900,7.791900,0
2010-07-12,7.791500,7.791500,7.791500,7.791500,7.791500,0
2010-07-13,7.792400,7.792400,7.792400,7.792400,7.792400,0
2010-07-14,7.706400,7.793600,7.706400,7.773000,7.773000,0
2010-07-15,7.791200,7.791200,7.791200,7.791200,7.791200,0
2010-07-16,7.729400,7.780500,7.729400,7.780500,7.780500,0
2010-07-19,7.787000,7.787000,7.787000,7.787000,7.787000,0
2010-07-20,7.788800,7.788800,7.788800,7.788800,7.788800,0
2010-07-21,7.787800,7.787800,7.787800,7.787800,7.787800,0
2010-07-22,7.799700,7.799700,7.799700,7.799700,7.799700,0
2010-07-23,7.790700,7.790700,7.790700,7.790700,7.790700,0
2010-07-26,7.787500,7.787500,7.787500,7.787500,7.787500,0
2010-07-27,7.785500,7.785500,7.785500,7.785500,7.785500,0
2010-07-28,7.783000,7.783000,7.783000,7.783000,7.783000,0
2010-07-29,7.788500,7.788500,7.788400,7.788400,7.788400,0
2010-07-30,7.786500,7.786500,7.786500,7.786500,7.786500,0
2010-08-02,7.786000,7.786000,7.786000,7.786000,7.786000,0
2010-08-03,7.785600,7.785600,7.785600,7.785600,7.785600,0
2010-08-04,7.786500,7.786500,7.786500,7.785600,7.785600,0
2010-08-05,7.784400,7.784400,7.784400,7.786500,7.786500,0
2010-08-06,7.784600,7.784600,7.784600,7.784400,7.784400,0
2010-08-09,7.782900,7.782900,7.782900,7.710900,7.710900,0
2010-08-10,7.781200,7.781200,7.781200,7.782900,7.782900,0
2010-08-11,7.784600,7.784600,7.784600,7.781200,7.781200,0
2010-08-12,7.780200,7.780200,7.780200,7.784600,7.784600,0
2010-08-13,7.781600,7.781600,7.781600,7.780200,7.780200,0
2010-08-16,7.780600,7.780600,7.780600,7.803200,7.803200,0
2010-08-17,7.784500,7.784500,7.784500,7.780600,7.780600,0
2010-08-18,7.781400,7.781400,7.781400,7.784500,7.784500,0
2010-08-19,7.782500,7.782500,7.782500,7.781400,7.781400,0
2010-08-20,7.773500,7.773500,7.773500,7.782500,7.782500,0
2010-08-23,7.786500,7.786500,7.786500,7.766200,7.766200,0
2010-08-24,7.822600,7.825600,7.779900,7.786500,7.786500,0
2010-08-25,7.783400,7.783400,7.783400,7.779900,7.779900,0
2010-08-26,7.781700,7.781700,7.781700,7.783400,7.783400,0
2010-08-27,7.777400,7.777400,7.777400,7.781700,7.781700,0
2010-08-30,7.772800,7.772800,7.772800,7.747200,7.747200,0
2010-08-31,7.778900,7.778900,7.778900,7.772800,7.772800,0
2010-09-01,7.786900,7.786900,7.786900,7.778900,7.778900,0
2010-09-02,7.786100,7.786100,7.786100,7.786900,7.786900,0
2010-09-03,7.806700,7.806700,7.806700,7.786100,7.786100,0
2010-09-06,7.816300,7.816300,7.816300,7.781400,7.781400,0
2010-09-07,7.837400,7.837400,7.837400,7.816300,7.816300,0
2010-09-08,7.814500,7.814500,7.814500,7.837400,7.837400,0
2010-09-09,7.807800,7.807800,7.807800,7.814500,7.814500,0
2010-09-10,7.802200,7.802200,7.802200,7.807800,7.807800,0
2010-09-13,7.753200,7.807700,7.753200,7.833000,7.833000,0
2010-09-14,7.816000,7.816000,7.816000,7.807700,7.807700,0
2010-09-15,7.804400,7.804400,7.804400,7.816000,7.816000,0
2010-09-16,7.813000,7.813000,7.813000,7.804400,7.804400,0
2010-09-17,7.814400,7.814400,7.814400,7.813000,7.813000,0
2010-09-20,7.831000,7.831000,7.831000,7.850200,7.850200,0
2010-09-21,7.839000,7.839000,7.839000,7.831000,7.831000,0
2010-09-22,7.840900,7.840900,7.832400,7.839000,7.839000,0
2010-09-23,7.827100,7.827100,7.827100,7.825100,7.825100,0
2010-09-24,7.826400,7.826400,7.826400,7.827100,7.827100,0
2010-09-27,7.830900,7.830900,7.830900,7.781100,7.781100,0
2010-09-28,7.829300,7.829300,7.829300,7.830900,7.830900,0
2010-09-29,7.835000,7.835000,7.835000,7.829300,7.829300,0
2010-09-30,7.830500,7.830500,7.830500,7.835000,7.835000,0
2010-10-01,7.830900,7.830900,7.830900,7.830500,7.830500,0
2010-10-04,7.837000,7.837000,7.837000,7.794600,7.794600,0
2010-10-05,7.848300,7.848300,7.848300,7.837000,7.837000,0
2010-10-06,7.852000,7.852000,7.852000,7.848300,7.848300,0
2010-10-07,7.846700,7.846700,7.846700,7.852000,7.852000,0
2010-10-08,7.833000,7.833000,7.833000,7.846700,7.846700,0
2010-10-11,7.842700,7.842700,7.842700,7.818400,7.818400,0
2010-10-12,7.845000,7.845000,7.845000,7.870400,7.870400,0
2010-10-13,7.847900,7.847900,7.847900,7.845000,7.845000,0
2010-10-14,7.843500,7.843500,7.843500,7.847900,7.847900,0
2010-10-15,7.848100,7.848100,7.848100,7.843500,7.843500,0
2010-10-18,7.850700,7.850700,7.850700,7.905300,7.905300,0
2010-10-19,7.854700,7.854700,7.854700,7.812200,7.812200,0
2010-10-20,7.847900,7.847900,7.847900,7.854700,7.854700,0
2010-10-21,7.847100,7.847100,7.847100,7.847900,7.847900,0
2010-10-22,7.845200,7.845200,7.845200,7.847100,7.847100,0
2010-10-25,7.843800,7.843800,7.524300,7.816700,7.816700,0
2010-10-26,7.851000,7.851000,7.851000,7.524300,7.524300,0
2010-10-27,7.849100,7.849100,7.849100,7.851000,7.851000,0
2010-10-28,7.851900,7.851900,7.851900,7.849100,7.849100,0
2010-10-29,7.853000,7.853000,7.853000,7.851900,7.851900,0
2010-11-01,7.859500,7.859500,7.859500,7.798600,7.798600,0
2010-11-02,7.855300,7.855300,7.855300,7.859500,7.859500,0
2010-11-03,7.863000,7.863000,7.863000,7.855300,7.855300,0
2010-11-04,7.820600,7.866300,7.796700,7.863000,7.863000,0
2010-11-05,7.857700,7.869600,7.857700,7.855900,7.855900,0
2010-11-08,7.861500,7.861500,7.850200,7.869600,7.869600,0
2010-11-09,7.849100,7.849100,7.849100,7.850200,7.850200,0
2010-11-10,7.846400,7.846400,7.846400,7.849100,7.849100,0
2010-11-11,7.851000,7.851000,7.851000,7.846400,7.846400,0
2010-11-12,7.850200,7.850200,7.850200,7.851000,7.851000,0
2010-11-15,7.860000,7.860000,7.845600,7.850300,7.850300,0
2010-11-16,7.850600,7.850600,7.850600,7.845600,7.845600,0
2010-11-17,7.906500,7.915200,7.906500,7.850600,7.850600,0
2010-11-18,7.848600,7.848600,7.848600,7.915200,7.915200,0
2010-11-19,7.851500,7.851500,7.851500,7.848600,7.848600,0
2010-11-22,7.851100,7.864000,7.851100,7.838900,7.838900,0
2010-11-23,7.859200,7.859200,7.859200,7.864000,7.864000,0
2010-11-24,7.850900,7.850900,7.850900,7.859200,7.859200,0
2010-11-25,7.857400,7.857400,7.857400,7.850900,7.850900,0
2010-11-26,7.864000,7.864000,7.864000,7.857400,7.857400,0
2010-11-29,7.860200,7.860900,7.860200,7.864000,7.864000,0
2010-11-30,7.865400,7.865400,7.865400,7.860900,7.860900,0
2010-12-01,7.868700,7.868700,7.868700,7.865400,7.865400,0
2010-12-02,7.871800,7.871800,7.871800,7.868700,7.868700,0
2010-12-03,7.866500,7.866500,7.866500,7.871800,7.871800,0
2010-12-06,7.835500,7.835500,7.835500,7.768300,7.768300,0
2010-12-07,7.840600,7.840600,7.840600,7.835500,7.835500,0
2010-12-08,7.855000,7.855000,7.855000,7.840600,7.840600,0
2010-12-09,7.865900,7.865900,7.865900,7.855000,7.855000,0
2010-12-10,7.858200,7.858200,7.850700,7.865900,7.865900,0
2010-12-13,7.864000,7.864000,7.838800,7.850700,7.850700,0
2010-12-14,7.871400,7.871400,7.871400,7.839200,7.839200,0
2010-12-15,7.886500,7.886500,7.886500,7.871400,7.871400,0
2010-12-16,7.884400,7.884400,7.884400,7.886500,7.886500,0
2010-12-17,7.878100,7.878100,7.877400,7.884400,7.884400,0
2010-12-20,7.876600,7.876600,7.876600,7.928000,7.928000,0
2010-12-21,7.868600,7.868600,7.868600,7.876600,7.876600,0
2010-12-22,7.884200,7.884200,7.863100,7.868600,7.868600,0
2010-12-23,7.862300,7.862300,7.862300,7.863100,7.863100,0
2010-12-24,7.842100,7.842100,7.836300,7.862300,7.862300,0
2010-12-27,7.854100,7.854100,7.854100,7.836300,7.836300,0
2010-12-28,7.857800,7.857800,7.857800,7.854100,7.854100,0
2010-12-29,7.854400,7.854400,7.854400,7.857800,7.857800,0
2010-12-30,7.857400,7.857400,7.857400,7.854400,7.854400,0
2010-12-31,7.860500,7.860500,7.860500,7.857400,7.857400,0
2011-01-03,7.861900,7.861900,7.861900,7.859100,7.859100,0
2011-01-04,7.859000,7.859000,7.859000,7.861900,7.861900,0
2011-01-05,7.860700,7.860700,7.860700,7.859000,7.859000,0
2011-01-06,7.853300,7.853300,7.853300,7.860700,7.860700,0
2011-01-07,7.856900,7.856900,7.856900,7.853300,7.853300,0
2011-01-10,7.856500,7.856500,7.856500,7.891900,7.891900,0
2011-01-11,7.880400,7.880400,7.880400,7.856500,7.856500,0
2011-01-12,7.857100,7.868000,7.857100,7.868000,7.868000,0
2011-01-13,7.858600,7.858600,7.853700,7.770800,7.770800,0
2011-01-14,7.856400,7.856400,7.856400,7.853700,7.853700,0
2011-01-17,7.848500,7.848500,7.848500,7.863400,7.863400,0
2011-01-18,7.846300,7.846300,7.846300,7.848500,7.848500,0
2011-01-19,7.843000,7.843000,7.843000,7.846300,7.846300,0
2011-01-20,7.844000,7.844000,7.844000,7.843000,7.843000,0
2011-01-21,7.862900,7.863000,7.805100,7.857700,7.857700,0
2011-01-24,7.830900,7.830900,7.830900,7.806900,7.806900,0
2011-01-25,7.834200,7.834200,7.834200,7.830900,7.830900,0
2011-01-26,7.794000,7.836300,7.794000,7.834200,7.834200,0
2011-01-27,7.825200,7.825200,7.825200,7.846600,7.846600,0
2011-01-28,7.837100,7.837100,7.837100,7.825200,7.825200,0
2011-01-31,7.852800,7.852800,7.852800,7.903500,7.903500,0
2011-02-01,7.846900,7.846900,7.846900,7.852800,7.852800,0
2011-02-02,7.853500,7.853500,7.853500,7.846900,7.846900,0
2011-02-03,7.850100,7.854600,7.845700,7.853500,7.853500,0
2011-02-04,7.851700,7.851700,7.851700,7.854600,7.854600,0
2011-02-07,7.850900,7.850900,7.850900,7.878700,7.878700,0
2011-02-08,7.856200,7.856200,7.856200,7.825100,7.825100,0
2011-02-09,7.852300,7.852300,7.852300,7.856200,7.856200,0
2011-02-10,7.857400,7.857400,7.857400,7.852300,7.852300,0
2011-02-11,7.855400,7.855400,7.855400,7.857400,7.857400,0
2011-02-14,7.856300,7.856300,7.856300,7.837800,7.837800,0
2011-02-15,7.852200,7.852200,7.852200,7.856300,7.856300,0
2011-02-16,7.861200,7.861200,7.861200,7.852200,7.852200,0
2011-02-17,7.852800,7.852800,7.852800,7.861200,7.861200,0
2011-02-18,7.827600,7.850000,7.827600,7.852800,7.852800,0
2011-02-21,7.850600,7.850600,7.850600,7.766000,7.766000,0
2011-02-22,7.840700,7.841200,7.840700,7.850600,7.850600,0
2011-02-23,7.816400,7.845600,7.816400,7.841200,7.841200,0
2011-02-24,7.838600,7.838600,7.838600,7.845600,7.845600,0
2011-02-25,7.827400,7.827400,7.827400,7.838600,7.838600,0
2011-02-28,7.839500,7.839500,7.839500,7.827400,7.827400,0
2011-03-01,7.847500,7.847500,7.847500,7.839500,7.839500,0
2011-03-02,7.844600,7.844600,7.844600,7.847500,7.847500,0
2011-03-03,7.835800,7.835800,7.835800,7.844600,7.844600,0
2011-03-04,7.836300,7.836300,7.836300,7.835800,7.835800,0
2011-03-07,7.839700,7.839700,7.839700,7.828000,7.828000,0
2011-03-08,7.870400,7.870400,7.841100,7.839700,7.839700,0
2011-03-09,7.835600,7.835600,7.835600,7.841100,7.841100,0
2011-03-10,7.836500,7.836500,7.833500,7.835600,7.835600,0
2011-03-11,7.837600,7.837600,7.837600,7.833500,7.833500,0
2011-03-14,7.848900,7.848900,7.848900,7.761200,7.761200,0
2011-03-15,7.863600,7.863600,7.863600,7.848900,7.848900,0
2011-03-16,7.864100,7.864100,7.864100,7.863600,7.863600,0
2011-03-17,7.863400,7.863400,7.863400,7.864100,7.864100,0
2011-03-18,7.856900,7.856900,7.856900,7.863400,7.863400,0
2011-03-21,7.831900,7.854000,7.831900,7.830400,7.830400,0
2011-03-22,7.815800,7.870300,7.815800,7.833800,7.833800,0
2011-03-23,7.865400,7.865400,7.865400,7.893300,7.893300,0
2011-03-24,7.862400,7.862400,7.862400,7.877700,7.877700,0
2011-03-25,7.844100,7.872400,7.844100,7.862400,7.862400,0
2011-03-28,7.926500,7.926500,7.873800,7.913900,7.913900,0
2011-03-29,7.869500,7.869500,7.869500,7.873800,7.873800,0
2011-03-30,7.874800,7.874800,7.874800,7.869500,7.869500,0
2011-03-31,7.836100,7.864300,7.836100,7.874800,7.874800,0
2011-04-01,7.884800,7.884900,7.879500,7.864300,7.864300,0
2011-04-04,7.879300,7.879300,7.879300,7.833800,7.833800,0
2011-04-05,7.891700,7.891700,7.876600,7.879700,7.879700,0
2011-04-06,7.873800,7.873800,7.873800,7.876600,7.876600,0
2011-04-07,7.870100,7.886500,7.865500,7.873800,7.873800,0
2011-04-08,7.806700,7.868700,7.806700,7.865500,7.865500,0
2011-04-11,7.877800,7.877800,7.877800,7.830100,7.830100,0
2011-04-12,7.911700,7.911700,7.872100,7.877800,7.877800,0
2011-04-13,7.875000,7.875000,7.875000,7.858800,7.858800,0
2011-04-14,7.876900,7.882300,7.872900,7.875000,7.875000,0
2011-04-15,null,null,null,null,null,null
2011-04-18,7.882300,7.882300,7.882300,7.886900,7.886900,0
2011-04-19,7.889400,7.889400,7.889400,7.882300,7.882300,0
2011-04-20,7.887000,7.887000,7.887000,7.889400,7.889400,0
2011-04-21,7.839200,7.879600,7.839200,7.887000,7.887000,0
2011-04-22,7.839200,7.879600,7.839200,7.887000,7.887000,0
2011-04-25,7.906200,7.906200,7.906200,7.879600,7.879600,0
2011-04-26,7.876600,7.877800,7.876600,7.906200,7.906200,0
2011-04-27,7.841500,7.877300,7.841500,7.877800,7.877800,0
2011-04-28,7.786400,7.872200,7.784800,7.877300,7.877300,0
2011-04-29,7.858800,7.874700,7.858200,7.872200,7.872200,0
2011-05-02,7.875200,7.875200,7.875200,7.905300,7.905300,0
2011-05-03,7.907400,7.907400,7.871200,7.875200,7.875200,0
2011-05-04,7.856600,7.874500,7.852900,7.871200,7.871200,0
2011-05-05,7.874900,7.874900,7.874900,7.874500,7.874500,0
2011-05-06,8.016700,8.016700,7.886100,7.874900,7.874900,0
2011-05-09,7.956500,7.956500,7.882000,7.992500,7.992500,0
2011-05-10,7.886000,7.886000,7.886000,7.882000,7.882000,0
2011-05-11,7.888100,7.888100,7.888100,7.886000,7.886000,0
2011-05-12,7.888200,7.888200,7.888200,7.888100,7.888100,0
2011-05-13,7.889200,7.889200,7.889200,7.888200,7.888200,0
2011-05-16,7.895700,7.895700,7.895700,7.981200,7.981200,0
2011-05-17,7.893000,7.893000,7.893000,7.895700,7.895700,0
2011-05-18,7.857500,7.887500,7.853100,7.886500,7.886500,0
2011-05-19,7.878100,7.885200,7.878100,7.887500,7.887500,0
2011-05-20,7.860100,7.885600,7.860100,7.885200,7.885200,0
2011-05-23,7.894700,7.894700,7.894700,7.936800,7.936800,0
2011-05-24,7.907400,7.907400,7.907400,7.894700,7.894700,0
2011-05-25,7.943500,7.943500,7.889000,7.907400,7.907400,0
2011-05-26,7.887600,7.887600,7.887600,7.889000,7.889000,0
2011-05-27,7.879500,7.879500,7.879500,7.887600,7.887600,0
2011-05-30,7.883100,7.883100,7.883100,7.832200,7.832200,0
2011-05-31,7.884000,7.884000,7.884000,7.883100,7.883100,0
2011-06-01,7.888700,7.888700,7.888700,7.884000,7.884000,0
2011-06-02,7.898200,7.898200,7.888500,7.888700,7.888700,0
2011-06-03,7.892000,7.892000,7.892000,7.888500,7.888500,0
2011-06-06,7.810600,7.886900,7.810600,7.812700,7.812700,0
